campagne,dept_code,stock_production_total,stock_aop_total,stock_igp_total,stock_vsig_total,stock_rose_total,stock_rouge_total,stock_blanc_total,nb_declarants,prod_commercialisable,prod_total,prod_aop_total,prod_igp_total,prod_vsig_total,prod_rose_total,superficie_totale_ha,annual_sortie_hl,stock_commerce,stock_start,implied_absorption,gap_sortie_vs_absorption,stock_turnover_months,stock_to_sortie_ratio,yield_hl_per_ha,rose_pct_production,rose_pct_stock
2023-2024,63,6689.25,3102.52,867.3399999999999,2719.39,725.86,5102.16,861.23,60.0,14055.170000000002,14236.780000000004,7536.609999999999,3999.1700000000005,2519.3900000000003,1853.7700000000004,433.8962,11633.0,,5495.94,12861.86,-1228.8600000000006,6.900283675750022,0.5750236396458351,32.39293176570802,13.189239262136281,10.851141757297157
2024-2025,63,5061.37,2878.1099999999997,868.6299999999999,1314.63,588.03,3758.05,715.29,60.0,9885.96,9999.85,6256.03,1929.71,1700.2199999999998,1133.4,444.44619999999986,21802.0,,6689.25,11513.84,10288.16,2.7858196495734338,0.2321516374644528,22.243322138877556,11.464743939890514,11.618000659900382
2019-2020,64,196231.34000000005,189561.89,2876.91,3792.54,3652.43,104446.5,88132.41,115.0,98198.68000000001,99262.18000000001,92420.36,2631.9799999999996,3146.34,6329.759999999999,2553.2960999999996,113008.0,,,,,20.837251168058902,1.736437597338242,38.4595738817758,6.44587075915888,1.8612878044862755
2020-2021,64,189800.52999999994,185828.11,586.56,3385.8599999999997,3387.2700000000004,98162.09,88251.17,102.0,97016.10000000002,97874.20000000003,88487.37,4993.25,3535.4800000000005,6862.070000000001,2561.3926,115993.0,,196231.34000000005,103446.91000000012,12546.08999999988,19.635722500495714,1.6363102083746428,37.87630994170906,7.07312497616375,1.7846472820702879
2021-2022,64,194230.26999999996,187730.02,3694.9,2805.3499999999995,3636.29,102252.28,88341.7,111.0,102039.97000000002,103447.70000000001,92075.11,7480.2300000000005,2482.02,6656.98,2578.5193999999997,124622.0,,189800.52999999994,97610.22999999998,27011.77000000002,18.7026627722232,1.5585552310186,39.57308601207345,6.523894509181058,1.8721541189228645
2022-2023,64,179936.72,172063.44,4550.030000000001,3323.25,4170.68,89685.08,86080.95999999999,116.0,87047.89000000001,87919.14000000001,81060.98000000001,3273.02,2713.8900000000003,5885.310000000001,2627.2721000000006,112628.0,,194230.26999999996,101341.43999999997,11286.560000000027,19.1714372980076,1.5976197748339667,33.13242278940198,6.761002478061215,2.3178593007586223
2023-2024,64,169132.15999999997,164352.09,1695.85,3084.22,4023.6,84961.26,80147.3,114.0,77221.33000000002,77722.21999999997,72012.73000000003,1442.1100000000001,3766.489999999999,6210.309999999999,2529.5741000000016,97765.0,,179936.72,88025.89000000004,9739.109999999957,20.759841661126167,1.7299868050938472,30.527403802877316,8.042220977027975,2.378968021220802
2024-2025,64,168319.65999999997,161727.93,3841.13,2750.6,4700.61,93812.09999999999,69806.95,118.0,78633.72000000003,79289.82000000007,71777.15000000004,4242.3099999999995,2614.2599999999998,5547.170000000001,2538.877700000003,103857.0,,169132.15999999997,79446.22000000003,24410.77999999997,19.448240561541347,1.6206867134617788,30.971842401073488,7.054441784008183,2.7926684262551387
2019-2020,65,11225.050000000001,10605.58,515.98,103.49000000000001,36.69,10648.15,540.2099999999999,12.0,10301.69,10606.79,8802.99,1473.0,25.7,806.9100000000001,243.7646,3956.0,,,,,34.04969666329626,2.837474721941355,42.26081227544935,7.832792483563376,0.3268582322573173
2020-2021,65,9802.919999999998,9349.99,347.40999999999997,105.52,31.580000000000002,9147.339999999998,624.0,13.0,7475.410000000001,7546.050000000001,5439.530000000001,1955.1799999999998,80.7,339.52,216.3108,5640.0,,11225.050000000001,8897.540000000005,-3257.5400000000045,20.857276595744676,1.738106382978723,34.55865356699712,4.541824461802094,0.32214891073272056
2021-2022,65,11332.32,10561.12,628.04,143.16,13.96,10785.7,532.66,14.0,9764.159999999998,9944.659999999998,6409.25,3029.98,324.93,1315.8700000000001,224.06119999999999,3719.0,,9802.919999999998,8234.759999999995,-4515.759999999995,36.56570045711212,3.0471417047593437,43.5780938422181,13.476530495198771,0.12318748499865873
2022-2023,65,10950.41,9455.8,1049.26,445.34999999999997,119.43,10153.82,677.16,15.0,7771.9000000000015,7848.120000000002,5567.06,1895.8899999999999,308.95,953.14,216.95000000000002,3576.0,,11332.32,8153.810000000001,-4577.810000000001,36.746342281879194,3.0621951901565994,35.82346162710302,12.263925166304247,1.090644094604677
2023-2024,65,7119.62,6312.19,385.02,422.40999999999997,47.010000000000005,6527.25,545.36,14.0,5230.29,5286.5599999999995,3630.0299999999997,1539.2599999999998,61.0,668.8,209.63530000000003,4502.0,,10950.41,9061.080000000002,-4559.080000000002,18.977219013771656,1.5814349178143048,24.949471773122177,12.787053872729809,0.6602880490812713
2024-2025,65,7215.84,5940.87,704.18,570.79,32.05,6506.73,677.06,15.0,8267.339999999998,8419.83,5448.679999999999,2567.3599999999997,251.3,1017.24,212.8979,2129.0,,7119.62,8171.119999999999,-6042.119999999999,40.67171441991545,3.3893095349929543,38.83241685333673,12.304320373905032,0.4441617330761214
2019-2020,66,823719.1499999999,645323.72,155198.01,23197.420000000002,158987.48000000004,462102.30000000005,202629.36999999997,477.0,612622.0099999999,630520.5499999999,348093.30999999994,245738.58000000002,18790.12,170259.35,20496.160499999998,540283.0,,,,,18.295281917069385,1.5246068264224488,29.889598590916574,27.791908749736244,19.301175649491707
2020-2021,66,730410.2000000002,564104.76,141878.7,24426.74,132529.0,430416.45,167464.75000000003,454.0,539542.6699999999,552280.5299999999,287771.95999999996,232850.07999999996,18920.63,156890.01,19699.9398,543779.0,,823719.1499999999,632851.6199999996,-89072.61999999965,16.11853786188875,1.3432114884907291,27.38803648526885,29.078332210499685,18.144461838019236
2021-2022,66,671500.4900000001,521962.16,123671.62,25866.710000000003,134043.08,401752.00999999995,135705.4,458.0,541065.36,555623.96,303507.39,212211.05,25346.92,154013.66999999998,19381.872099999997,523135.0,,730410.2000000002,599975.07,-76840.06999999995,15.403301021724795,1.2836084184770664,27.916052546853823,28.46489193098593,19.96172482316431
2022-2023,66,695444.1,522770.78,145833.28999999998,26840.030000000002,121411.02,425295.23000000004,148737.85,451.0,562872.6699999998,576994.7799999998,296581.1399999999,240094.33999999997,26197.189999999995,154478.18999999994,18880.52529999999,434268.0,,671500.4900000001,538929.0599999999,-104661.05999999994,19.217002404045427,1.6014168670037856,29.812341608948778,27.44460661058566,17.458055938644097
2023-2024,66,666431.0399999999,490902.89,150089.09,25439.059999999998,110453.4,409259.35,146718.28999999998,451.0,476865.5600000002,487232.409999999,253475.56,201368.1200000001,22018.88000000001,115283.57000000007,18303.454899999993,389351.0,,695444.1,505878.6200000002,-116527.62000000023,20.539750713366598,1.71164589278055,26.05330865704487,24.175276990017906,16.573867867859217
2024-2025,66,584354.21,441498.23,123083.17000000001,19772.809999999998,89965.48000000001,358191.23000000004,136197.5,415.0,320745.3299999999,328410.1599999996,174817.32999999996,130962.17999999996,14965.82,85479.40999999996,17699.409000000018,374359.0,,666431.0399999999,402822.1599999999,-28463.159999999916,18.73135284579775,1.5609460704831457,18.121810168915786,26.65024304484807,15.395710077967953
2019-2020,67,246672.6999999999,246660.6999999999,0.0,12.0,27376.09999999999,6153.199999999999,213143.3999999999,313.0,453354.83,462848.22000000003,451482.07,0.0,1324.21,20321.67,6720.765900000001,386318.0,,,,,7.662268907998071,0.6385224089998393,67.45582821148405,4.482508766918839,11.098147464230944
2020-2021,67,240126.43,237502.22,0.0,2624.2100000000005,24636.78,5769.72,209719.93,311.0,975870.0,1012924.0,955933.0,0.0,6208.0,81291.0,15692.0,401546.0,,246672.6999999999,982416.27,-580870.27,7.176057438002122,0.5980047865001767,62.189013510068825,8.330105444372714,10.259920159559279
2021-2022,67,190734.87000000002,187890.88,0.0,2843.9900000000002,19843.11,4907.29,165984.47,305.0,385975.86000000045,397746.6400000004,377770.89000000036,0.0,4463.83,33798.36,6713.035399999997,405624.0,,240126.43,435367.4200000005,-29743.420000000508,5.642709602982073,0.4702258002485061,57.49647320495295,8.756599441218931,10.403504089210324
2022-2023,67,180403.36000000002,176711.15,0.0,3692.21,19519.29,5276.52,155607.55000000002,298.0,407530.4600000001,419812.4000000001,400524.9700000001,0.0,3945.54,42280.43999999998,6695.546199999991,390644.0,,190734.87000000002,417861.9700000001,-27217.97000000009,5.541721669857979,0.46181013915483154,60.8659021724024,10.374792598325037,10.819804021388514
2023-2024,67,198231.02999999997,192584.36,0.0,5646.67,22243.739999999998,6559.33,169427.96,297.0,469744.2200000007,484100.3600000012,452108.5200000008,0.0,6412.309999999999,50957.220000000045,6698.391399999998,348092.0,,180403.36000000002,451916.5500000008,-103824.5500000008,6.833746136078966,0.5694788446732472,70.12791459155416,10.84786524887948,11.221119115407916
2024-2025,67,188189.36000000002,183459.89,0.0,4729.47,20533.51,6122.13,161533.72,290.0,394406.8300000005,399892.39000000025,388696.9300000005,0.0,3031.1299999999997,35400.36999999993,6667.043199999995,379630.0,,198231.02999999997,404448.50000000047,-24818.500000000466,5.948613966230278,0.4957178305191898,59.1576832740488,8.975597608185408,10.91108976618019
2019-2020,68,550485.4800000003,550485.4800000003,0.0,0.0,46695.95999999999,11009.899999999996,492779.6200000003,395.0,584534.4700000001,594489.4600000001,581042.9300000002,0.0,1444.5,33171.54,8971.684500000001,859739.0,,,,,7.683524604560225,0.6402937170466855,65.15325745126236,5.6748646491283905,8.482686954794877
2020-2021,68,556657.82,552497.84,0.0,4159.98,44233.520000000004,11409.87,501014.43,395.0,,,,,,,,865181.0,,550485.4800000003,,,7.720805056976515,0.6434004214147097,,,7.9462676011629565
2021-2022,68,476081.31,471403.8,0.0,4677.509999999999,33029.04,9737.38,433314.89,388.0,423136.5200000003,431701.9900000003,415987.27000000025,0.0,2551.04,34181.83,8972.7123,918729.0,,556657.82,503713.0300000003,415015.9699999997,6.218346998951812,0.5181955832459844,47.158150830267935,8.078203696528009,6.937688858233061
2022-2023,68,462330.82999999996,455983.27999999997,0.0,6347.55,32390.93,11826.949999999999,418112.95,386.0,531755.1999999987,542403.5999999987,519080.53999999864,0.0,4556.570000000001,49813.79999999997,8973.337000000036,971089.0,,476081.31,545505.6799999987,425583.32000000135,5.7131426264739895,0.4760952188728324,59.259470584911334,9.367806840440881,7.006006932308625
2023-2024,68,485169.76,479564.56,0.0,5605.199999999999,37367.04,11476.71,436326.01,380.0,574598.8400000005,583228.9199999964,556433.3100000005,0.0,4828.400000000001,57804.58999999997,8938.195499999978,900221.0,,462330.82999999996,551759.9100000005,348461.0899999995,6.467342041565349,0.5389451701304457,64.28577669844007,10.05999072326702,7.701848524112467
2024-2025,68,483375.39,477538.25,0.0,5837.139999999999,37514.159999999996,11572.85,434288.38,373.0,542191.3999999999,546422.2100000009,526746.49,0.0,3486.22,44524.00999999999,8894.80850000005,880468.0,,485169.76,543985.7699999999,336482.2300000001,6.587978983904016,0.5489982486586679,60.95593851177311,8.211862084127485,7.76087504165241
2019-2020,69,375887.46000000037,356802.21000000025,5427.040000000001,13658.21,10577.61,325333.02000000025,39976.83000000001,1180.0,618179.26,649718.43,602212.5499999999,4054.9399999999996,11789.47,20184.940000000002,15726.027999999998,817547.0,,,,,5.5172968893531555,0.45977474077942965,39.30930683831925,3.265224394619774,2.814036413984119
2020-2021,69,345965.29,325611.15,5732.29,14621.849999999999,11088.55,292924.79000000004,41951.95,1155.0,744394.6100000001,788999.6400000001,722021.1100000001,5377.490000000001,16576.670000000002,24816.809999999998,15354.964300000001,973843.0,,375887.46000000037,774316.7800000005,199526.2199999995,4.263093209069634,0.3552577674224695,48.47908438315288,3.333824515467676,3.2051047664348062
2021-2022,69,259181.47999999998,241931.55,5954.36,11295.57,8620.18,215808.26999999996,34753.03,1139.0,592093.3000000002,619039.5500000002,575654.8100000002,4349.74,11685.71,16981.04,15158.745400000003,879914.0,,345965.29,678877.1100000001,201036.8899999999,3.5346383396559204,0.2945531949713267,39.05951873827237,2.8679669234561507,3.325924367744177
2022-2023,69,253164.15,232399.32,5485.21,15279.62,7496.69,209287.11000000002,36380.35,1069.0,639627.8700000008,670810.9800000008,619156.0900000008,4328.990000000001,14288.55,15848.380000000001,14971.787900000045,810623.0,,259181.47999999998,645645.2000000008,164977.79999999923,3.747697511666952,0.31230812597224605,42.72221021779229,2.477750070521471,2.961197310124676
2023-2024,69,395486.95,373183.47,6411.5599999999995,15891.920000000002,9246.26,334179.94,52060.75,1109.0,745009.3800000008,789866.3300000015,713739.3900000007,5123.83,17373.120000000003,16646.170000000002,14842.372100000035,734690.0,,253164.15,602686.5800000008,132003.41999999923,6.459654275953124,0.5383045229960937,50.194765026811254,2.2343571029937883,2.337943135671101
2024-2025,69,408738.16,385885.26,6574.620000000001,16278.279999999999,9153.94,342942.05,56642.170000000006,1072.0,602816.7799999989,639394.860000002,586344.8299999989,4352.379999999999,12040.68,14692.360000000006,14624.422899999996,728684.0,,395486.95,589565.5699999989,139118.4300000011,6.731117905703981,0.5609264921419984,41.21986789646236,2.4372845095652504,2.2395608963939164
2019-2020,70,5954.480000000001,0.0,4480.47,1474.01,86.69999999999999,2959.58,2908.2000000000003,9.0,2075.08,2116.2799999999997,0.0,1773.1800000000003,301.9,118.10000000000001,84.1807,2452.0,,,,,29.141011419249597,2.4284176182708,24.65030583019623,5.691346839639918,1.4560465397482225
2020-2021,70,6667.59,0.0,4905.639999999999,1761.95,143.16,3103.4399999999996,3420.99,8.0,3424.6,3455.91,0.0,2718.31,706.2900000000001,274.85,84.2307,2407.0,,5954.480000000001,2711.4900000000016,-304.4900000000016,33.24099709181554,2.7700830909846283,40.657385015202294,8.025754832681189,2.147102626286259
2021-2022,70,4838.079999999999,0.0,3387.58,1450.5,34.33,2267.81,2535.94,8.0,1087.74,1104.74,0.0,840.0,247.74,35.5,84.56370000000001,2864.0,,6667.59,2917.250000000001,-53.25000000000091,20.271284916201115,1.6892737430167595,12.86296602442892,3.263647562836707,0.7095790065480523
2022-2023,70,5342.59,0.0,3702.35,1640.24,54.199999999999996,2513.0699999999997,2775.3199999999997,9.0,3529.99,3580.04,0.0,2733.1,796.89,190.95,86.88589999999999,2767.0,,4838.079999999999,3025.4799999999996,-258.47999999999956,23.169887965305385,1.9308239971087822,40.627880933500144,5.40936376590302,1.0144892271351533
2023-2024,70,7318.449999999999,0.0,5095.219999999999,2223.23,203.49,3390.1,3724.86,8.0,5150.349999999999,5207.349999999999,0.0,3888.4,1261.95,299.2,86.26100000000001,2589.0,,5342.59,3174.49,-585.4899999999998,33.920973348783306,2.826747779065276,59.70658814528001,5.809313930121254,2.7805068013035554
2024-2025,70,5964.130000000001,0.0,4188.35,1775.7800000000002,141.97,2762.41,3059.75,7.0,1533.89,1552.19,0.0,1305.4,228.48999999999998,130.0,82.41529999999999,2785.0,,7318.449999999999,2888.2099999999973,-103.20999999999731,25.698226211849196,2.141518850987433,18.611714087068787,8.475184009283586,2.3803974762454874
2019-2020,71,473522.7599999999,466007.7599999999,654.47,6860.529999999999,5562.919999999999,147700.67999999985,320259.16000000003,733.0,531985.4800000003,543680.5300000004,529027.1800000004,518.89,2162.93,3581.1699999999996,13089.4792,1316592.0,,,,,4.315895220387181,0.35965793503226506,40.642218981485556,0.6731706286419692,1.1747946392270565
2020-2021,71,493800.0900000001,485442.77,951.24,7406.08,7196.290000000001,147161.59,339442.21,740.0,740515.1699999999,761969.3099999999,716257.79,740.71,5738.99,3595.27,13167.600400000001,1107187.0,,473522.7599999999,720237.8399999996,386949.1600000004,5.351942427069683,0.4459952022558069,56.23767030475802,0.4855092975340398,1.4573286124755465
2021-2022,71,339655.50000000006,332651.5,813.08,6190.92,5573.06,103997.64,230084.80000000002,705.0,454381.84,463459.01,446797.85000000003,435.90999999999997,7137.93,1697.0300000000002,13235.628699999997,953437.0,,493800.0900000001,608526.4300000002,344910.56999999983,4.27491905600475,0.35624325466706247,34.33020450324359,0.3734810352455987,1.6407978083675958
2022-2023,71,416801.74999999994,409956.91,741.06,6103.780000000001,5656.99,117850.23,293294.52999999997,648.0,766567.0899999986,787477.6899999987,728427.6299999985,647.9199999999998,11897.49,2651.6099999999997,13228.9083,949715.0,,339655.50000000006,689420.8399999987,260294.1600000013,5.266444143769445,0.4388703453141205,57.94636054737779,0.34590710122971813,1.3572375835754051
2023-2024,71,585945.1400000001,577471.5700000001,1053.33,7420.240000000001,6143.28,155913.56000000003,423888.3,688.0,833012.4600000001,863363.9099999997,771907.7100000002,803.74,16164.450000000004,3088.3799999999997,13274.605700000013,811678.0,,416801.74999999994,663869.0699999998,147808.93000000017,8.662723000993006,0.7218935834160839,62.75233169449238,0.3707483559129475,1.0484394494679141
2024-2025,71,559089.22,551310.01,893.23,6885.98,4789.9800000000005,134585.94,419713.3,662.0,598182.4200000013,612857.6300000021,582950.7300000013,475.69000000000005,10525.770000000004,1915.6600000000003,13332.233200000028,936801.0,,585945.1400000001,625038.3400000015,311762.6599999985,7.161681765924673,0.5968068138270561,44.86738350781324,0.3202467902684262,0.8567469785949371
2019-2020,72,9189.939999999999,5725.98,1001.0800000000002,2462.8799999999997,673.77,2561.1800000000003,5954.989999999999,44.0,3086.6700000000005,3176.8600000000006,2302.6800000000003,143.45,640.54,358.92,218.3344,5052.0,,,,,21.828836104513062,1.8190696753760884,14.137350779354975,11.62806519647387,7.331603906010269
2020-2021,72,9881.619999999999,6383.0,970.78,2527.84,637.94,2516.32,6727.360000000001,40.0,6332.91,6513.03,4636.429999999999,293.25,1403.23,450.12,276.6102,5366.0,,9189.939999999999,5641.23,-275.22999999999956,22.09829295564666,1.8415244129705552,22.894708871907106,7.107632983888923,6.455824045045247
2021-2022,72,7414.6900000000005,4516.85,764.4,2133.44,381.96000000000004,2183.1,4849.63,35.0,4891.250000000001,5063.250000000001,3582.2700000000004,316.25,992.73,603.8399999999999,208.61210000000003,6017.0,,9881.619999999999,7358.1799999999985,-1341.1799999999985,14.787482133953798,1.2322901778294832,23.446626537962086,12.345310503450033,5.151395405606977
2022-2023,72,10846.119999999999,6648.89,1084.17,3113.06,827.3299999999999,3333.63,6685.16,39.0,8840.009999999998,9106.549999999997,5923.59,749.0999999999999,2167.32,1084.25,215.23499999999996,6269.0,,7414.6900000000005,5408.58,860.4200000000001,20.76143563566757,1.7301196363056308,41.071433549376266,12.26525761848686,7.627889051568672
2023-2024,72,12903.2,8225.67,1117.84,3559.6899999999996,939.71,4013.5299999999997,7949.96,39.0,9741.85,10075.310000000005,6803.85,703.05,2234.9500000000003,932.0999999999999,223.3469,5851.0,,10846.119999999999,7684.77,-1833.7700000000004,26.463578875405915,2.2052982396171594,43.61757427571191,9.567997864881926,7.282767065534131
2024-2025,72,11180.34,7179.299999999999,878.35,3122.69,767.6800000000001,3485.42,6927.24,39.0,4608.95,4742.83,3438.9399999999996,336.09,833.9199999999998,493.22999999999996,220.58600000000004,6359.0,,12903.2,6331.810000000001,27.18999999999869,21.098298474602927,1.7581915395502439,20.894118393733052,10.701569771856931,6.8663385907763095
2019-2020,73,73126.43000000001,66868.68000000001,2882.6400000000003,3375.1099999999997,3931.3500000000004,24779.850000000002,44415.23,177.0,102791.85,104347.35,93140.33,4828.17,4007.08,7118.4800000000005,1846.6084999999998,152092.0,,,,,5.769647055729427,0.48080392131078564,55.66521003233767,6.925140465902696,5.376099995582993
2020-2021,73,87536.88000000002,80233.54,3296.9500000000003,4006.3900000000003,4191.66,29261.86,54083.36,151.0,112527.73999999999,115380.54999999999,93542.11,6281.879999999999,8071.509999999999,7254.91,1847.9779,147254.0,,73126.43000000001,98117.28999999996,49136.710000000036,7.133541771361052,0.5944618142800876,60.892362403251674,6.44721914791855,4.788450308030169
2021-2022,73,59772.22,53111.03,2990.1900000000005,3671.0,2984.5099999999998,20493.190000000002,36294.520000000004,160.0,77494.58000000002,78225.99000000002,67622.62000000001,4277.53,5495.6900000000005,5447.469999999999,1855.7618999999995,178053.0,,87536.88000000002,105259.24000000002,72793.75999999998,4.028388401206382,0.3356990334338652,41.75890236780916,7.029485158833042,4.993138953179253
2022-2023,73,61594.329999999994,54069.67,3341.95,4182.71,5207.08,15714.379999999997,40672.869999999995,157.0,105442.97,107003.91,90185.30999999998,5900.35,7712.85,6061.500000000001,1876.041499999997,145084.0,,59772.22,103620.86000000002,41463.139999999985,5.094510490474483,0.42454254087287363,56.20503064564412,5.748605146459742,8.453830084684743
2023-2024,73,60599.829999999994,53559.9,3302.7099999999996,3737.2200000000003,3332.42,17260.28,40007.13,158.0,105957.04000000005,107117.51999999999,92378.05000000005,5674.0199999999995,6502.259999999999,6436.819999999999,1868.7340999999997,117037.0,,61594.329999999994,106951.54000000007,10085.459999999934,6.213402257405777,0.5177835214504815,56.69990182123828,6.074933765609152,5.499058330691688
2024-2025,73,58547.77,52199.41,3185.6000000000004,3162.7599999999998,2704.75,17881.129999999997,37961.89,154.0,91737.09999999999,92721.01000000001,81547.34,4908.03,4555.550000000001,4712.1,1862.6969000000004,118551.0,,60599.829999999994,93789.16,24761.839999999997,5.926337525621884,0.49386146046849033,49.249612215492476,5.136526007471351,4.619731887311848
2019-2020,74,8077.59,7292.889999999999,558.1800000000001,226.52,145.15999999999997,1028.2099999999998,6904.22,37.0,11497.17,11558.23,6883.950000000001,679.21,3934.01,294.0,238.99689999999998,7605.0,,,,,12.745704142011835,1.0621420118343194,48.10593777576195,2.5571510206424715,1.7970706609273306
2020-2021,74,9071.609999999999,7920.079999999999,718.72,432.81,343.07,1309.86,7418.679999999999,40.0,9827.770000000002,9896.750000000002,5181.33,874.66,3770.7799999999997,349.9,231.8718,7083.0,,8077.59,8833.750000000002,-1750.7500000000018,15.369097839898346,1.2807581533248622,42.38449867556125,3.560319380693686,3.781798379780436
2021-2022,74,5870.670000000001,5014.92,570.11,285.64,113.77,1013.04,4743.860000000001,39.0,7714.969999999999,7735.169999999999,2774.45,470.0,4470.5199999999995,73.2,228.1473,8085.0,,9071.609999999999,10915.909999999996,-2830.909999999996,8.713424860853435,0.7261187384044528,33.81574097085523,0.948804726395566,1.9379389405297858
2022-2023,74,5994.2699999999995,4676.79,866.3699999999999,451.11,113.22999999999999,1130.78,4750.26,35.0,10921.410000000002,10982.140000000001,5089.62,999.43,4832.36,136.7,234.6116,9960.0,,5870.670000000001,10797.810000000001,-837.8100000000013,7.22201204819277,0.6018343373493975,46.55102305256859,1.2516698851155663,1.8889706336217755
2023-2024,74,6319.63,4617.0,1031.88,670.75,147.41,950.5200000000001,5221.7,38.0,10191.08,10248.48,5038.48,791.35,4265.249999999999,128.5,235.14540000000002,7446.0,,5994.2699999999995,9865.719999999998,-2419.7199999999975,10.184738114423851,0.8487281762019877,43.339482720053205,1.260906596749314,2.332573267738776
2024-2025,74,6039.17,4109.5,1115.09,814.5799999999999,109.53999999999999,996.1899999999999,4933.44,37.0,8659.100000000002,8681.320000000002,4654.960000000001,683.1400000000001,3311.0000000000005,105.0,244.57530000000006,7045.0,,6319.63,8939.560000000003,-1894.5600000000031,10.286733853797019,0.8572278211497516,35.404638162561795,1.2125971521289738,1.8138254097831323
2019-2020,75,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2020-2021,75,13.48,0.0,0.0,13.48,1.84,0.0,11.64,1.0,,,,,,,,0.0,,,,,,,,,13.649851632047477
2021-2022,75,,,,,,,,,1.4,1.4,0.0,0.0,1.4,0.0,0.043,0.0,,13.48,,,,,32.55813953488372,0.0,
2022-2023,75,,,,,,,,,,,,,,,,1499.0,,,,,,,,,
2023-2024,75,,,,,,,,,,,,,,,,1445.0,,,,,,,,,
2024-2025,75,,,,,,,,,,,,,,,,683.0,,,,,,,,,
2019-2020,76,14.15,0.0,0.0,14.15,0.0,0.0,14.15,2.0,16.880000000000003,16.880000000000003,0.0,0.0,16.880000000000003,1.0,1.2236,0.0,,,,,,,13.795357960117688,5.924170616113743,0.0
2020-2021,76,31.06,0.0,0.0,31.06,0.0,0.0,31.06,3.0,40.19,41.4,0.0,0.0,40.19,3.0,11.1636,0.0,,14.15,23.279999999999998,-23.279999999999998,,,3.6000931599125727,7.4645434187608855,0.0
2021-2022,76,35.41,0.0,0.0,35.41,0.0,0.0,35.41,3.0,2.8000000000000003,2.8000000000000003,0.0,0.0,2.8000000000000003,0.6,0.89,0.0,,31.06,-1.5499999999999972,1.5499999999999972,,,3.146067415730337,21.428571428571423,0.0
2022-2023,76,36.29,0.0,0.0,36.29,0.0,0.0,36.29,3.0,17.65,17.65,0.0,0.0,17.65,0.0,0.9899999999999999,14.0,,35.41,16.769999999999996,-2.769999999999996,31.10571428571428,2.592142857142857,17.82828282828283,0.0,0.0
2023-2024,76,27.310000000000002,0.0,0.0,27.310000000000002,0.0,0.0,27.310000000000002,3.0,26.509999999999998,26.509999999999998,0.0,0.0,26.509999999999998,0.0,2.4712,10.0,,36.29,35.489999999999995,-25.489999999999995,32.772,2.7310000000000003,10.727581741663968,0.0,0.0
2024-2025,76,17.22,0.0,0.0,17.22,0.0,0.0,17.22,3.0,11.600000000000001,11.9,0.0,0.0,11.600000000000001,0.0,2.4711999999999996,11.0,,27.310000000000002,21.690000000000005,-10.690000000000005,18.785454545454545,1.5654545454545454,4.694075752670768,0.0,0.0
2019-2020,77,23.68,23.68,0.0,0.0,3.32,0.0,20.36,2.0,1901.76,1950.55,1901.76,0.0,0.0,0.0,30.0167,0.0,,,,,,,63.356731419509806,0.0,14.020270270270268
2020-2021,77,811.0600000000001,810.8000000000001,0.0,0.26,39.21,0.0,771.85,3.0,1658.54,1990.31,1630.53,0.0,28.009999999999998,0.0,32.3932,0.0,,23.68,871.16,-871.16,,,51.200251904720744,0.0,4.83441422336202
2021-2022,77,806.9499999999999,795.95,3.3,7.7,40.86,4.6,761.49,5.0,1449.9299999999998,1469.35,1434.28,7.49,8.16,0.0,41.161500000000004,0.0,,811.0600000000001,1454.04,-1454.04,,,35.22539266061732,0.0,5.06351075035628
2022-2023,77,1045.97,919.77,118.71,7.49,44.59,44.71,956.67,8.0,2705.6,2821.21,2539.2999999999997,162.89999999999998,3.4,0.0,43.32840000000001,236.0,,806.9499999999999,2466.58,-2230.58,53.18491525423729,4.432076271186441,62.44403208980713,0.0,4.263028576345402
2023-2024,77,1334.4099999999999,1008.0,319.75,6.66,47.32,121.32,1165.77,12.0,3305.1200000000003,3467.400000000001,2810.57,487.91999999999996,6.63,5.0,52.6587,333.0,,1045.97,3016.6800000000003,-2683.6800000000003,48.08684684684684,4.007237237237237,62.764937227846495,0.15128043762404994,3.5461364947804648
2024-2025,77,1102.45,1001.93,81.16999999999999,19.349999999999998,44.68,46.55,1011.22,9.0,2105.6999999999994,2162.7499999999995,1897.6099999999997,188.18,19.91,2.22,42.2276,405.0,,1334.4099999999999,2337.659999999999,-1932.659999999999,32.66518518518519,2.722098765432099,49.86549081643284,0.10542812366433969,4.0527915098190395
2019-2020,78,,,,,,,,,12.8,13.4,0.0,0.0,12.8,0.0,3.0984,0.0,,,,,,,4.131164471985541,0.0,
2020-2021,78,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2021-2022,78,2.5,0.0,0.0,2.5,0.0,0.5,2.0,3.0,9.219999999999999,10.1,0.0,0.0,9.219999999999999,0.0,0.4995,0.0,,,,,,,18.458458458458455,0.0,0.0
2022-2023,78,10.600000000000001,0.0,0.0,10.6,0.0,3.1,7.5,3.0,112.74,112.85,0.0,60.5,52.24,0.0,3.2995,369.0,,2.5,104.63999999999999,264.36,0.3447154471544716,0.028726287262872633,34.16881345658433,0.0,0.0
2023-2024,78,36.92,0.0,0.0,36.92,0.0,0.0,36.92,4.0,162.91,163.11,0.0,109.5,53.41,0.0,3.2995,524.0,,10.600000000000001,136.58999999999997,387.41,0.845496183206107,0.07045801526717557,49.37414759812093,0.0,0.0
